gbif_id	identifier	license	publisher	institution_code	collection_code	dataset_name	basis_of_record	occurrence_id	catalog_number	recorded_by	individual_count	occurrence_status	event_date	year	month	day	country_code	state_province	county	locality	decimal_latitude	decimal_longitude	accepted_name_usage_id	scientific_name	kingdom	phylum	class	order	family	genus	specific_epithet	taxon_rank	vernacular_name	taxonomic_status	dataset_key	publishing_country	last_interpreted	has_coordinate	has_geospatial_issues	taxon_key	accepted_taxon_key	kingdom_key	phylum_key	class_key	order_key	family_key	genus_key	species_key	species	generic_name	accepted_scientific_name	verbatim_scientific_name	protocol	last_parsed	last_crawled	repatriated	level0gid	level0name	level1gid	level1name	level2gid	level2name	date_transform	selected_observer
2162643776	OBS605299412	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS605299412	OBS605299412	obsr548926	1	PRESENT	4/25/18 0:00	2018	4	25	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	5230861	Passerina amoena (Say, 1822)	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Passerina	amoena	SPECIES	Lazuli Bunting	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:58	TRUE	FALSE	5230861	5230861	1	44	212	729	9285	2490326	5230861	Passerina amoena	Passerina	Passerina amoena (Say, 1822)	Passerina amoena	DWC_ARCHIVE	12/16/20 11:58	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-25	TRUE
2140569022	OBS607439257	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS607439257	OBS607439257	obsr654966	1	PRESENT	4/29/18 0:00	2018	4	29	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2487446	Vireo gilvus (Vieillot, 1808)	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	gilvus	SPECIES	Warbling Vireo	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:16	TRUE	FALSE	2487446	2487446	1	44	212	729	9358	2487406	2487446	Vireo gilvus	Vireo	Vireo gilvus (Vieillot, 1808)	Vireo gilvus	DWC_ARCHIVE	12/16/20 12:16	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-29	FALSE
2164462781	OBS607474181	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS607474181	OBS607474181	obsr991892	1	PRESENT	4/29/18 0:00	2018	4	29	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498343	Cygnus olor (Gmelin, 1789)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	olor	SPECIES	Mute Swan	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:04	TRUE	FALSE	2498343	2498343	1	44	212	1108	2986	2498334	2498343	Cygnus olor	Cygnus	Cygnus olor (Gmelin, 1789)	Cygnus olor	DWC_ARCHIVE	12/16/20 12:04	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-29	FALSE
2156508642	OBS607474174	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS607474174	OBS607474174	obsr991892	1	PRESENT	4/29/18 0:00	2018	4	29	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2487446	Vireo gilvus (Vieillot, 1808)	Animalia	Chordata	Aves	Passeriformes	Vireonidae	Vireo	gilvus	SPECIES	Warbling Vireo	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:56	TRUE	FALSE	2487446	2487446	1	44	212	729	9358	2487406	2487446	Vireo gilvus	Vireo	Vireo gilvus (Vieillot, 1808)	Vireo gilvus	DWC_ARCHIVE	12/16/20 11:56	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-29	FALSE
2164427493	OBS607439264	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS607439264	OBS607439264	obsr654966	1	PRESENT	4/29/18 0:00	2018	4	29	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498343	Cygnus olor (Gmelin, 1789)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Cygnus	olor	SPECIES	Mute Swan	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	2498343	2498343	1	44	212	1108	2986	2498334	2498343	Cygnus olor	Cygnus	Cygnus olor (Gmelin, 1789)	Cygnus olor	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-29	FALSE
2130928941	OBS597345174	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS597345174	OBS597345174	obsr51183	1	PRESENT	4/8/18 0:00	2018	4	8	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498265	Aythya marila (Linnaeus, 1761)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	marila	SPECIES	Greater Scaup	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	2498265	2498265	1	44	212	1108	2986	2498254	2498265	Aythya marila	Aythya	Aythya marila (Linnaeus, 1761)	Aythya marila	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-8	TRUE
2143961586	OBS597795530	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS597795530	OBS597795530	obsr302151	1	PRESENT	4/9/18 0:00	2018	4	9	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498265	Aythya marila (Linnaeus, 1761)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	marila	SPECIES	Greater Scaup	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	2498265	2498265	1	44	212	1108	2986	2498254	2498265	Aythya marila	Aythya	Aythya marila (Linnaeus, 1761)	Aythya marila	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-4-9	TRUE
2165820313	OBS608944192	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS608944192	OBS608944192	obsr420881	1	PRESENT	5/1/18 0:00	2018	5	1	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2481621	Stercorarius parasiticus (Linnaeus, 1758)	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius	parasiticus	SPECIES	Parasitic Jaeger	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:58	TRUE	FALSE	2481621	2481621	1	44	212	7192402	9347	2481608	2481621	Stercorarius parasiticus	Stercorarius	Stercorarius parasiticus (Linnaeus, 1758)	Stercorarius parasiticus	DWC_ARCHIVE	12/16/20 11:58	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-1	TRUE
2165784987	OBS608943822	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS608943822	OBS608943822	obsr420881	18	PRESENT	5/1/18 0:00	2018	5	1	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	5228612	Chaetura vauxi (J.K.Townsend, 1839)	Animalia	Chordata	Aves	Apodiformes	Apodidae	Chaetura	vauxi	SPECIES	Vaux's Swift	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	5228612	5228612	1	44	212	1448	2993	2477150	5228612	Chaetura vauxi	Chaetura	Chaetura vauxi (J.K.Townsend, 1839)	Chaetura vauxi	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-1	TRUE
2177388074	OBS621544666	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS621544666	OBS621544666	obsr167390	1	PRESENT	5/19/18 0:00	2018	5	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229743	Contopus cooperi (Nuttall, 1831)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	cooperi	SPECIES	Olive-sided Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	5229743	5229743	1	44	212	729	5291	2483729	5229743	Contopus cooperi	Contopus	Contopus cooperi (Nuttall, 1831)	Contopus cooperi	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-19	FALSE
2175804528	OBS628207234	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS628207234	OBS628207234	obsr902013	1	PRESENT	5/19/18 0:00	2018	5	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229743	Contopus cooperi (Nuttall, 1831)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	cooperi	SPECIES	Olive-sided Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	5229743	5229743	1	44	212	729	5291	2483729	5229743	Contopus cooperi	Contopus	Contopus cooperi (Nuttall, 1831)	Contopus cooperi	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-19	FALSE
2176722860	OBS620699713	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS620699713	OBS620699713	obsr111358	1	PRESENT	5/19/18 0:00	2018	5	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229743	Contopus cooperi (Nuttall, 1831)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	cooperi	SPECIES	Olive-sided Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:06	TRUE	FALSE	5229743	5229743	1	44	212	729	5291	2483729	5229743	Contopus cooperi	Contopus	Contopus cooperi (Nuttall, 1831)	Contopus cooperi	DWC_ARCHIVE	12/16/20 12:06	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-19	FALSE
2165358432	OBS620531863	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS620531863	OBS620531863	obsr34981	1	PRESENT	5/19/18 0:00	2018	5	19	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	5229743	Contopus cooperi (Nuttall, 1831)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	cooperi	SPECIES	Olive-sided Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:56	TRUE	FALSE	5229743	5229743	1	44	212	729	5291	2483729	5229743	Contopus cooperi	Contopus	Contopus cooperi (Nuttall, 1831)	Contopus cooperi	DWC_ARCHIVE	12/16/20 11:56	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-19	FALSE
2168589838	OBS612484296	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS612484296	OBS612484296	obsr51183	1	PRESENT	5/6/18 0:00	2018	5	6	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498265	Aythya marila (Linnaeus, 1761)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Aythya	marila	SPECIES	Greater Scaup	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	2498265	2498265	1	44	212	1108	2986	2498254	2498265	Aythya marila	Aythya	Aythya marila (Linnaeus, 1761)	Aythya marila	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-6	TRUE
2162955163	OBS630383658	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS630383658	OBS630383658	obsr290777	1	PRESENT	5/9/18 0:00	2018	5	9	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	5229743	Contopus cooperi (Nuttall, 1831)	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Contopus	cooperi	SPECIES	Olive-sided Flycatcher	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:56	TRUE	FALSE	5229743	5229743	1	44	212	729	5291	2483729	5229743	Contopus cooperi	Contopus	Contopus cooperi (Nuttall, 1831)	Contopus cooperi	DWC_ARCHIVE	12/16/20 11:56	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-5-9	FALSE
2190427585	OBS635925492	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS635925492	OBS635925492	obsr193133	1	PRESENT	6/24/18 0:00	2018	6	24	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2476675	Calypte costae (Bourcier, 1839)	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Calypte	costae	SPECIES	Costa's Hummingbird	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:06	TRUE	FALSE	2476675	2476675	1	44	212	1448	5289	2476673	2476675	Calypte costae	Calypte	Calypte costae (Bourcier, 1839)	Calypte costae	DWC_ARCHIVE	12/16/20 12:06	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-6-24	FALSE
2195856068	OBS649994849	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS649994849	OBS649994849	obsr689353	1	PRESENT	7/12/18 0:00	2018	7	12	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2490821	Catharus ustulatus (Nuttall, 1840)	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	ustulatus	SPECIES	Swainson's Thrush	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:06	TRUE	FALSE	2490821	2490821	1	44	212	729	5290	2490799	2490821	Catharus ustulatus	Catharus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus	DWC_ARCHIVE	12/16/20 12:06	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-7-12	FALSE
2182394779	OBS639233965	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS639233965	OBS639233965	obsr111092	1	PRESENT	7/12/18 0:00	2018	7	12	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2490821	Catharus ustulatus (Nuttall, 1840)	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	ustulatus	SPECIES	Swainson's Thrush	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:05	TRUE	FALSE	2490821	2490821	1	44	212	729	5290	2490799	2490821	Catharus ustulatus	Catharus	Catharus ustulatus (Nuttall, 1840)	Catharus ustulatus	DWC_ARCHIVE	12/16/20 12:05	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-7-12	TRUE
2186114464	OBS643683075	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS643683075	OBS643683075	obsr933209	1	PRESENT	7/28/18 0:00	2018	7	28	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498017	Anser albifrons (Scopoli, 1769)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	albifrons	SPECIES	Greater White-fronted Goose	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:06	TRUE	FALSE	2498017	2498017	1	44	212	1108	2986	2498016	2498017	Anser albifrons	Anser	Anser albifrons (Scopoli, 1769)	Anser albifrons	DWC_ARCHIVE	12/16/20 12:06	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-7-28	FALSE
2189502397	OBS647864503	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS647864503	OBS647864503	obsr338068	2	PRESENT	8/12/18 0:00	2018	8	12	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2495266	Patagioenas fasciata (Say, 1823)	Animalia	Chordata	Aves	Columbiformes	Columbidae	Patagioenas	fasciata	SPECIES	Band-tailed Pigeon	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:09	TRUE	FALSE	2495266	2495266	1	44	212	1446	5233	2495265	2495266	Patagioenas fasciata	Patagioenas	Patagioenas fasciata (Say, 1823)	Patagioenas fasciata	DWC_ARCHIVE	12/16/20 12:09	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-12	FALSE
2178246913	OBS648107448	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS648107448	OBS648107448	obsr413715	1	PRESENT	8/13/18 0:00	2018	8	13	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2481776	Arenaria interpres (Linnaeus, 1758)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Arenaria	interpres	SPECIES	Ruddy Turnstone	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:58	TRUE	FALSE	2481776	2481776	1	44	212	7192402	5282	2481774	2481776	Arenaria interpres	Arenaria	Arenaria interpres (Linnaeus, 1758)	Arenaria interpres	DWC_ARCHIVE	12/16/20 11:58	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-13	FALSE
2175974158	OBS645151767	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD_CAN	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD_CAN:OBS645151767	OBS645151767	obsr6572	2	PRESENT	8/2/18 0:00	2018	8	2	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2476675	Calypte costae (Bourcier, 1839)	Animalia	Chordata	Aves	Apodiformes	Trochilidae	Calypte	costae	SPECIES	Costa's Hummingbird	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:05	TRUE	FALSE	2476675	2476675	1	44	212	1448	5289	2476673	2476675	Calypte costae	Calypte	Calypte costae (Bourcier, 1839)	Calypte costae	DWC_ARCHIVE	12/16/20 12:05	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-2	FALSE
2181157041	OBS651293920	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS651293920	OBS651293920	obsr446850	2	PRESENT	8/25/18 0:00	2018	8	25	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	5229390	Phalaropus fulicarius (Linnaeus, 1758)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Phalaropus	fulicarius	SPECIES	Red Phalarope	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:56	TRUE	FALSE	5229390	5229390	1	44	212	7192402	5282	7237089	5229390	Phalaropus fulicarius	Phalaropus	Phalaropus fulicarius (Linnaeus, 1758)	Phalaropus fulicarius	DWC_ARCHIVE	12/16/20 11:56	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-25	FALSE
2198261160	OBS652863959	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS652863959	OBS652863959	obsr933209	1	PRESENT	8/31/18 0:00	2018	8	31	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2481770	Calidris bairdii (Coues, 1861)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	bairdii	SPECIES	Baird's Sandpiper	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	2481770	2481770	1	44	212	7192402	5282	2481739	2481770	Calidris bairdii	Calidris	Calidris bairdii (Coues, 1861)	Calidris bairdii	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-31	FALSE
2182477146	OBS652853032	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS652853032	OBS652853032	obsr413715	1	PRESENT	8/31/18 0:00	2018	8	31	US	California	Santa Barbara	Coal Oil Point--Devereux Beach and Sands Beach	34.4071	-119.878	2481770	Calidris bairdii (Coues, 1861)	Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	bairdii	SPECIES	Baird's Sandpiper	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:07	TRUE	FALSE	2481770	2481770	1	44	212	7192402	5282	2481739	2481770	Calidris bairdii	Calidris	Calidris bairdii (Coues, 1861)	Calidris bairdii	DWC_ARCHIVE	12/16/20 12:07	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-31	FALSE
2177235709	OBS646506244	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS646506244	OBS646506244	obsr337176	1	PRESENT	8/7/18 0:00	2018	8	7	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2480830	Bubulcus ibis (Linnaeus, 1758)	Animalia	Chordata	Aves	Pelecaniformes	Ardeidae	Bubulcus	ibis	SPECIES	Cattle Egret	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:56	TRUE	FALSE	2480830	2480830	1	44	212	7190953	3685	2480829	2480830	Bubulcus ibis	Bubulcus	Bubulcus ibis (Linnaeus, 1758)	Bubulcus ibis	DWC_ARCHIVE	12/16/20 11:56	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-7	FALSE
2177466482	OBS646865591	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS646865591	OBS646865591	obsr270826	1	PRESENT	8/8/18 0:00	2018	8	8	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	9476062	Quiscalus mexicanus (Gmelin, 1788)	Animalia	Chordata	Aves	Passeriformes	Icteridae	Quiscalus	mexicanus	SPECIES	Great-tailed Grackle	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 12:06	TRUE	FALSE	9476062	9476062	1	44	212	729	6176	2484132	9476062	Quiscalus mexicanus	Quiscalus	Quiscalus mexicanus (Gmelin, 1788)	Quiscalus mexicanus	DWC_ARCHIVE	12/16/20 12:06	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-8	FALSE
2200885384	OBS646764175	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS646764175	OBS646764175	obsr34952	1	PRESENT	8/8/18 0:00	2018	8	8	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2498017	Anser albifrons (Scopoli, 1769)	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anser	albifrons	SPECIES	Greater White-fronted Goose	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	2498017	2498017	1	44	212	1108	2986	2498016	2498017	Anser albifrons	Anser	Anser albifrons (Scopoli, 1769)	Anser albifrons	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-8	FALSE
2177498899	OBS646911305	CC0_1_0	Cornell Lab of Ornithology	CLO	EBIRD	EOD - eBird Observation Dataset	HUMAN_OBSERVATION	URN:catalog:CLO:EBIRD:OBS646911305	OBS646911305	obsr302151	1	PRESENT	8/8/18 0:00	2018	8	8	US	California	Santa Barbara	Devereux Slough	34.4136	-119.876	2495370	Zenaida asiatica (Linnaeus, 1758)	Animalia	Chordata	Aves	Columbiformes	Columbidae	Zenaida	asiatica	SPECIES	White-winged Dove	ACCEPTED	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	US	12/16/20 11:57	TRUE	FALSE	2495370	2495370	1	44	212	1446	5233	2495346	2495370	Zenaida asiatica	Zenaida	Zenaida asiatica (Linnaeus, 1758)	Zenaida asiatica	DWC_ARCHIVE	12/16/20 11:57	6/30/20 8:20	FALSE	USA	United States	USA.5_1	California	USA.5.42_1	Santa Barbara	2018-8-8	TRUE
